lv1_code,product_class_name,name,status,brand,attribute.dw_size_code.single_option,attribute.saya_ean.string,attribute.saya_size.single_option,price_item.1.amount,price_item.1.price_book
1042TRS03_red_sm,Size,1042TRS03_red_sm,active,Maaji,SMALL,7702781039226,SMALL,189000,COP Price
1042TRS03_red_md,Size,1042TRS03_red_md,active,Maaji,MEDIUM,7702781039233,MEDIUM,189000,COP Price
1042TRS03_red_lg,Size,1042TRS03_red_lg,active,Maaji,LARGE,7702781039240,LARGE,189000,COP Price
1042TRS03_red_xl,Size,1042TRS03_red_xl,active,Maaji,EXTRA LARGE,7702781039257,EXTRA LARGE,189000,COP Price
1042TRS02_blue_sm,Size,1042TRS02_blue_sm,active,Maaji,SMALL,7702781038977,SMALL,189000,COP Price
1042TRS02_blue_md,Size,1042TRS02_blue_md,active,Maaji,MEDIUM,7702781038984,MEDIUM,189000,COP Price
1042TRS02_blue_lg,Size,1042TRS02_blue_lg,active,Maaji,LARGE,7702781038991,LARGE,189000,COP Price
1042TRS02_blue_xl,Size,1042TRS02_blue_xl,active,Maaji,EXTRA LARGE,7702781039004,EXTRA LARGE,189000,COP Price
1041TBS03_black_sm,Size,1041TBS03_black_sm,active,Maaji,SMALL,7702781038823,SMALL,180000,COP Price
1041TBS03_black_md,Size,1041TBS03_black_md,active,Maaji,MEDIUM,7702781038830,MEDIUM,180000,COP Price
1041TBS03_black_lg,Size,1041TBS03_black_lg,active,Maaji,LARGE,7702781038847,LARGE,180000,COP Price
1041TBS03_black_xl,Size,1041TBS03_black_xl,active,Maaji,EXTRA LARGE,7702781038854,EXTRA LARGE,180000,COP Price
1041TBS02_red_sm,Size,1041TBS02_red_sm,active,Maaji,SMALL,7702781038779,SMALL,180000,COP Price
1041TBS02_red_md,Size,1041TBS02_red_md,active,Maaji,MEDIUM,7702781038786,MEDIUM,180000,COP Price
1041TBS02_red_lg,Size,1041TBS02_red_lg,active,Maaji,LARGE,7702781038793,LARGE,180000,COP Price
1041TBS02_red_xl,Size,1041TBS02_red_xl,active,Maaji,EXTRA LARGE,7702781038809,EXTRA LARGE,180000,COP Price
1038TSL03_red_sm,Size,1038TSL03_red_sm,active,Maaji,SMALL,7702781039523,SMALL,189000,COP Price
1038TSL03_red_md,Size,1038TSL03_red_md,active,Maaji,MEDIUM,7702781039530,MEDIUM,189000,COP Price
1038TSL03_red_lg,Size,1038TSL03_red_lg,active,Maaji,LARGE,7702781039547,LARGE,189000,COP Price
1038TSL03_red_xl,Size,1038TSL03_red_xl,active,Maaji,EXTRA LARGE,7702781039554,EXTRA LARGE,189000,COP Price
1038TSL02_blue_sm,Size,1038TSL02_blue_sm,active,Maaji,SMALL,7702781039325,SMALL,189000,COP Price
1038TSL02_blue_md,Size,1038TSL02_blue_md,active,Maaji,MEDIUM,7702781039332,MEDIUM,189000,COP Price
1038TSL02_blue_lg,Size,1038TSL02_blue_lg,active,Maaji,LARGE,7702781039349,LARGE,189000,COP Price
1038TSL02_blue_xl,Size,1038TSL02_blue_xl,active,Maaji,EXTRA LARGE,7702781039356,EXTRA LARGE,189000,COP Price
1372CSH02_white_sm,Size,1372CSH02_white_sm,active,Maaji,SMALL,7702781027261,SMALL,125000,COP Price
1372CSH02_white_md,Size,1372CSH02_white_md,active,Maaji,MEDIUM,7702781027278,MEDIUM,125000,COP Price
1372CSH02_white_lg,Size,1372CSH02_white_lg,active,Maaji,LARGE,7702781027285,LARGE,125000,COP Price
1422CSD04_purple_sm,Size,1422CSD04_purple_sm,active,Maaji,SMALL,7702781028060,SMALL,180000,COP Price
1422CSD04_purple_md,Size,1422CSD04_purple_md,active,Maaji,MEDIUM,7702781028077,MEDIUM,180000,COP Price
1422CSD04_purple_lg,Size,1422CSD04_purple_lg,active,Maaji,LARGE,7702781028084,LARGE,180000,COP Price
1438CSD05_red_sm,Size,1438CSD05_red_sm,active,Maaji,SMALL,7702781030971,SMALL,180000,COP Price
1438CSD05_red_md,Size,1438CSD05_red_md,active,Maaji,MEDIUM,7702781030988,MEDIUM,180000,COP Price
1438CSD05_red_lg,Size,1438CSD05_red_lg,active,Maaji,LARGE,7702781030995,LARGE,180000,COP Price
1442CSH05_purple_sm,Size,1442CSH05_purple_sm,active,Maaji,SMALL,7702781027407,SMALL,125000,COP Price
1442CSH05_purple_md,Size,1442CSH05_purple_md,active,Maaji,MEDIUM,7702781027414,MEDIUM,125000,COP Price
1442CSH05_purple_lg,Size,1442CSH05_purple_lg,active,Maaji,LARGE,7702781027421,LARGE,125000,COP Price
1442CSH06_blue_sm,Size,1442CSH06_blue_sm,active,Maaji,SMALL,7702781027452,SMALL,125000,COP Price
1442CSH06_blue_md,Size,1442CSH06_blue_md,active,Maaji,MEDIUM,7702781027469,MEDIUM,125000,COP Price
1442CSH06_blue_lg,Size,1442CSH06_blue_lg,active,Maaji,LARGE,7702781027476,LARGE,125000,COP Price
1446CKL01_blue_sm,Size,1446CKL01_blue_sm,active,Maaji,SMALL,7702781027506,SMALL,180000,COP Price
1446CKL01_blue_md,Size,1446CKL01_blue_md,active,Maaji,MEDIUM,7702781027513,MEDIUM,180000,COP Price
1446CKL01_blue_lg,Size,1446CKL01_blue_lg,active,Maaji,LARGE,7702781027520,LARGE,180000,COP Price
1461CSD03_blue_sm,Size,1461CSD03_blue_sm,active,Maaji,SMALL,7702781030650,SMALL,180000,COP Price
1461CSD03_blue_md,Size,1461CSD03_blue_md,active,Maaji,MEDIUM,7702781030667,MEDIUM,180000,COP Price
1461CSD03_blue_lg,Size,1461CSD03_blue_lg,active,Maaji,LARGE,7702781030674,LARGE,180000,COP Price
1461CSD04_purple_sm,Size,1461CSD04_purple_sm,active,Maaji,SMALL,7702781030605,SMALL,180000,COP Price
1461CSD04_purple_md,Size,1461CSD04_purple_md,active,Maaji,MEDIUM,7702781030612,MEDIUM,180000,COP Price
1461CSD04_purple_lg,Size,1461CSD04_purple_lg,active,Maaji,LARGE,7702781030629,LARGE,180000,COP Price
1468CPA03_red_sm,Size,1468CPA03_red_sm,active,Maaji,SMALL,7702781031374,SMALL,180000,COP Price
1468CPA03_red_md,Size,1468CPA03_red_md,active,Maaji,MEDIUM,7702781031381,MEDIUM,180000,COP Price
1468CPA03_red_lg,Size,1468CPA03_red_lg,active,Maaji,LARGE,7702781031398,LARGE,180000,COP Price
1469CKS04_purple_sm,Size,1469CKS04_purple_sm,active,Maaji,SMALL,7702781032562,SMALL,130000,COP Price
1469CKS04_purple_md,Size,1469CKS04_purple_md,active,Maaji,MEDIUM,7702781032579,MEDIUM,130000,COP Price
1469CKS04_purple_lg,Size,1469CKS04_purple_lg,active,Maaji,LARGE,7702781032586,LARGE,130000,COP Price
1471CSD02_white_sm,Size,1471CSD02_white_sm,active,Maaji,SMALL,7702781027315,SMALL,180000,COP Price
1471CSD02_white_md,Size,1471CSD02_white_md,active,Maaji,MEDIUM,7702781027322,MEDIUM,180000,COP Price
1471CSD02_white_lg,Size,1471CSD02_white_lg,active,Maaji,LARGE,7702781027339,LARGE,180000,COP Price
1477CSD03_purple_sm,Size,1477CSD03_purple_sm,active,Maaji,SMALL,7702781028114,SMALL,180000,COP Price
1477CSD03_purple_md,Size,1477CSD03_purple_md,active,Maaji,MEDIUM,7702781028121,MEDIUM,180000,COP Price
1477CSD03_purple_lg,Size,1477CSD03_purple_lg,active,Maaji,LARGE,7702781028138,LARGE,180000,COP Price
1483CCT02_red_sm,Size,1483CCT02_red_sm,active,Maaji,SMALL,7702781029890,SMALL,120000,COP Price
1483CCT02_red_md,Size,1483CCT02_red_md,active,Maaji,MEDIUM,7702781029906,MEDIUM,120000,COP Price
1483CCT02_red_lg,Size,1483CCT02_red_lg,active,Maaji,LARGE,7702781029913,LARGE,120000,COP Price
1502CSD01_red_sm,Size,1502CSD01_red_sm,active,Maaji,SMALL,7702781037796,SMALL,180000,COP Price
1502CSD01_red_md,Size,1502CSD01_red_md,active,Maaji,MEDIUM,7702781037802,MEDIUM,180000,COP Price
1502CSD01_red_lg,Size,1502CSD01_red_lg,active,Maaji,LARGE,7702781037819,LARGE,180000,COP Price
1503CSD01_red_sm,Size,1503CSD01_red_sm,active,Maaji,SMALL,7702781027162,SMALL,180000,COP Price
1503CSD01_red_md,Size,1503CSD01_red_md,active,Maaji,MEDIUM,7702781027179,MEDIUM,180000,COP Price
1503CSD01_red_lg,Size,1503CSD01_red_lg,active,Maaji,LARGE,7702781027186,LARGE,180000,COP Price
1504CLD01_red_sm,Size,1504CLD01_red_sm,active,Maaji,SMALL,7702781027216,SMALL,220000,COP Price
1504CLD01_red_md,Size,1504CLD01_red_md,active,Maaji,MEDIUM,7702781027223,MEDIUM,220000,COP Price
1504CLD01_red_lg,Size,1504CLD01_red_lg,active,Maaji,LARGE,7702781027230,LARGE,220000,COP Price
1506CSD01_black_sm,Size,1506CSD01_black_sm,active,Maaji,SMALL,7702781030551,SMALL,180000,COP Price
1506CSD01_black_md,Size,1506CSD01_black_md,active,Maaji,MEDIUM,7702781030568,MEDIUM,180000,COP Price
1506CSD01_black_lg,Size,1506CSD01_black_lg,active,Maaji,LARGE,7702781030575,LARGE,180000,COP Price
1507CKS01_black_sm,Size,1507CKS01_black_sm,active,Maaji,SMALL,7702781030926,SMALL,130000,COP Price
1507CKS01_black_md,Size,1507CKS01_black_md,active,Maaji,MEDIUM,7702781030933,MEDIUM,130000,COP Price
1507CKS01_black_lg,Size,1507CKS01_black_lg,active,Maaji,LARGE,7702781030940,LARGE,130000,COP Price
1508CCT01_black_sm,Size,1508CCT01_black_sm,active,Maaji,SMALL,7702781035440,SMALL,155000,COP Price
1508CCT01_black_md,Size,1508CCT01_black_md,active,Maaji,MEDIUM,7702781035457,MEDIUM,155000,COP Price
1508CCT01_black_lg,Size,1508CCT01_black_lg,active,Maaji,LARGE,7702781035464,LARGE,155000,COP Price
1509CKL01_black_sm,Size,1509CKL01_black_sm,active,Maaji,SMALL,7702781033217,SMALL,180000,COP Price
1509CKL01_black_md,Size,1509CKL01_black_md,active,Maaji,MEDIUM,7702781033224,MEDIUM,180000,COP Price
1509CKL01_black_lg,Size,1509CKL01_black_lg,active,Maaji,LARGE,7702781033231,LARGE,180000,COP Price
1511CRO01_blue_sm,Size,1511CRO01_blue_sm,active,Maaji,SMALL,7702781028169,SMALL,160000,COP Price
1511CRO01_blue_md,Size,1511CRO01_blue_md,active,Maaji,MEDIUM,7702781028176,MEDIUM,160000,COP Price
1511CRO01_blue_lg,Size,1511CRO01_blue_lg,active,Maaji,LARGE,7702781028183,LARGE,160000,COP Price
1513CLS01_blue_sm,Size,1513CLS01_blue_sm,active,Maaji,SMALL,7702781032081,SMALL,170000,COP Price
1513CLS01_blue_md,Size,1513CLS01_blue_md,active,Maaji,MEDIUM,7702781032098,MEDIUM,170000,COP Price
1513CLS01_blue_lg,Size,1513CLS01_blue_lg,active,Maaji,LARGE,7702781032104,LARGE,170000,COP Price
1514CSD01_blue_sm,Size,1514CSD01_blue_sm,active,Maaji,SMALL,7702781032081,SMALL,180000,COP Price
1514CSD01_blue_md,Size,1514CSD01_blue_md,active,Maaji,MEDIUM,7702781032098,MEDIUM,180000,COP Price
1514CSD01_blue_lg,Size,1514CSD01_blue_lg,active,Maaji,LARGE,7702781032104,LARGE,180000,COP Price
1516CCT01_blue_sm,Size,1516CCT01_blue_sm,active,Maaji,SMALL,7702781032517,SMALL,155000,COP Price
1516CCT01_blue_md,Size,1516CCT01_blue_md,active,Maaji,MEDIUM,7702781032524,MEDIUM,155000,COP Price
1516CCT01_blue_lg,Size,1516CCT01_blue_lg,active,Maaji,LARGE,7702781032531,LARGE,155000,COP Price
1518CSD01_orange_sm,Size,1518CSD01_orange_sm,active,Maaji,SMALL,7702781032289,SMALL,180000,COP Price
1518CSD01_orange_md,Size,1518CSD01_orange_md,active,Maaji,MEDIUM,7702781032296,MEDIUM,180000,COP Price
1518CSD01_orange_lg,Size,1518CSD01_orange_lg,active,Maaji,LARGE,7702781032302,LARGE,180000,COP Price
1519CCT01_orange_sm,Size,1519CCT01_orange_sm,active,Maaji,SMALL,7702781033163,SMALL,155000,COP Price
1519CCT01_orange_md,Size,1519CCT01_orange_md,active,Maaji,MEDIUM,7702781033170,MEDIUM,155000,COP Price
1519CCT01_orange_lg,Size,1519CCT01_orange_lg,active,Maaji,LARGE,7702781033187,LARGE,155000,COP Price
1520SFH03_brown_sm,Size,1520SFH03_brown_sm,active,Maaji,SMALL,7702781031329,SMALL,135000,COP Price
1520SFH03_brown_md,Size,1520SFH03_brown_md,active,Maaji,MEDIUM,7702781031336,MEDIUM,135000,COP Price
1520SFH03_brown_lg,Size,1520SFH03_brown_lg,active,Maaji,LARGE,7702781031343,LARGE,135000,COP Price
1520SFH03_brown_xl,Size,1520SFH03_brown_xl,active,Maaji,EXTRA LARGE,7702781031350,EXTRA LARGE,135000,COP Price
1932SFT04_black_sm,Size,1932SFT04_black_sm,active,Maaji,SMALL,7702781033972,SMALL,115000,COP Price
1932SFT04_black_md,Size,1932SFT04_black_md,active,Maaji,MEDIUM,7702781033989,MEDIUM,115000,COP Price
1932SFT04_black_lg,Size,1932SFT04_black_lg,active,Maaji,LARGE,7702781033996,LARGE,115000,COP Price
1932SFT04_black_xl,Size,1932SFT04_black_xl,active,Maaji,EXTRA LARGE,7702781034009,EXTRA LARGE,115000,COP Price
1932SFT05_orange_sm,Size,1932SFT05_orange_sm,active,Maaji,SMALL,7702781033774,SMALL,115000,COP Price
1932SFT05_orange_md,Size,1932SFT05_orange_md,active,Maaji,MEDIUM,7702781033781,MEDIUM,115000,COP Price
1932SFT05_orange_lg,Size,1932SFT05_orange_lg,active,Maaji,LARGE,7702781033798,LARGE,115000,COP Price
1932SFT05_orange_xl,Size,1932SFT05_orange_xl,active,Maaji,EXTRA LARGE,7702781033804,EXTRA LARGE,115000,COP Price
2021SFA04_orange_sm,Size,2021SFA04_orange_sm,active,Maaji,SMALL,7702781036348,SMALL,135000,COP Price
2021SFA04_orange_md,Size,2021SFA04_orange_md,active,Maaji,MEDIUM,7702781036355,MEDIUM,135000,COP Price
2021SFA04_orange_lg,Size,2021SFA04_orange_lg,active,Maaji,LARGE,7702781036362,LARGE,135000,COP Price
2021SFA04_orange_xl,Size,2021SFA04_orange_xl,active,Maaji,EXTRA LARGE,7702781036379,EXTRA LARGE,135000,COP Price
2033SUN04_black_sm,Size,2033SUN04_black_sm,active,Maaji,SMALL,7702781040673,SMALL,100000,COP Price
2033SUN04_black_md,Size,2033SUN04_black_md,active,Maaji,MEDIUM,7702781040680,MEDIUM,100000,COP Price
2033SUN04_black_lg,Size,2033SUN04_black_lg,active,Maaji,LARGE,7702781040697,LARGE,100000,COP Price
2033SUN04_black_xl,Size,2033SUN04_black_xl,active,Maaji,EXTRA LARGE,7702781040703,EXTRA LARGE,100000,COP Price
2112SFA02_blue_sm,Size,2112SFA02_blue_sm,active,Maaji,SMALL,7702781037543,SMALL,135000,COP Price
2112SFA02_blue_md,Size,2112SFA02_blue_md,active,Maaji,MEDIUM,7702781037550,MEDIUM,135000,COP Price
2112SFA02_blue_lg,Size,2112SFA02_blue_lg,active,Maaji,LARGE,7702781037567,LARGE,135000,COP Price
2112SFA02_blue_xl,Size,2112SFA02_blue_xl,active,Maaji,EXTRA LARGE,7702781037574,EXTRA LARGE,135000,COP Price
2131SUN02_red_sm,Size,2131SUN02_red_sm,active,Maaji,SMALL,7702781039479,SMALL,100000,COP Price
2131SUN02_red_md,Size,2131SUN02_red_md,active,Maaji,MEDIUM,7702781039486,MEDIUM,100000,COP Price
2131SUN02_red_lg,Size,2131SUN02_red_lg,active,Maaji,LARGE,7702781039493,LARGE,100000,COP Price
2131SUN02_red_xl,Size,2131SUN02_red_xl,active,Maaji,EXTRA LARGE,7702781039509,EXTRA LARGE,100000,COP Price
2131SUN03_orange_sm,Size,2131SUN03_orange_sm,active,Maaji,SMALL,7702781039424,SMALL,100000,COP Price
2131SUN03_orange_md,Size,2131SUN03_orange_md,active,Maaji,MEDIUM,7702781039431,MEDIUM,100000,COP Price
2131SUN03_orange_lg,Size,2131SUN03_orange_lg,active,Maaji,LARGE,7702781039448,LARGE,100000,COP Price
2131SUN03_orange_xl,Size,2131SUN03_orange_xl,active,Maaji,EXTRA LARGE,7702781039455,EXTRA LARGE,100000,COP Price
2135SSF03_red_sm,Size,2135SSF03_red_sm,active,Maaji,SMALL,7702781035495,SMALL,125000,COP Price
2135SSF03_red_md,Size,2135SSF03_red_md,active,Maaji,MEDIUM,7702781035501,MEDIUM,125000,COP Price
2135SSF03_red_lg,Size,2135SSF03_red_lg,active,Maaji,LARGE,7702781035518,LARGE,125000,COP Price
2153SUN02_pink_sm,Size,2153SUN02_pink_sm,active,Maaji,SMALL,7702781038144,SMALL,100000,COP Price
2153SUN02_pink_md,Size,2153SUN02_pink_md,active,Maaji,MEDIUM,7702781038151,MEDIUM,100000,COP Price
2153SUN02_pink_lg,Size,2153SUN02_pink_lg,active,Maaji,LARGE,7702781038168,LARGE,100000,COP Price
2153SUN02_pink_xl,Size,2153SUN02_pink_xl,active,Maaji,EXTRA LARGE,7702781038175,EXTRA LARGE,100000,COP Price
2161SFA02_blue_sm,Size,2161SFA02_blue_sm,active,Maaji,SMALL,7702781033392,SMALL,135000,COP Price
2161SFA02_blue_md,Size,2161SFA02_blue_md,active,Maaji,MEDIUM,7702781033408,MEDIUM,135000,COP Price
2161SFA02_blue_lg,Size,2161SFA02_blue_lg,active,Maaji,LARGE,7702781033415,LARGE,135000,COP Price
2161SFA02_blue_xl,Size,2161SFA02_blue_xl,active,Maaji,EXTRA LARGE,7702781033422,EXTRA LARGE,135000,COP Price
2162SFA02_blue_sm,Size,2162SFA02_blue_sm,active,Maaji,SMALL,7702781037390,SMALL,135000,COP Price
2162SFA02_blue_md,Size,2162SFA02_blue_md,active,Maaji,MEDIUM,7702781037406,MEDIUM,135000,COP Price
2162SFA02_blue_lg,Size,2162SFA02_blue_lg,active,Maaji,LARGE,7702781037413,LARGE,135000,COP Price
2162SFA02_blue_xl,Size,2162SFA02_blue_xl,active,Maaji,EXTRA LARGE,7702781037420,EXTRA LARGE,135000,COP Price
2164SRA02_blue_sm,Size,2164SRA02_blue_sm,active,Maaji,SMALL,7702781040321,SMALL,180000,COP Price
2164SRA02_blue_md,Size,2164SRA02_blue_md,active,Maaji,MEDIUM,7702781040338,MEDIUM,180000,COP Price
2164SRA02_blue_lg,Size,2164SRA02_blue_lg,active,Maaji,LARGE,7702781040345,LARGE,180000,COP Price
2167SFT01_red_sm,Size,2167SFT01_red_sm,active,Maaji,SMALL,7702781032968,SMALL,115000,COP Price
2167SFT01_red_md,Size,2167SFT01_red_md,active,Maaji,MEDIUM,7702781032975,MEDIUM,115000,COP Price
2167SFT01_red_lg,Size,2167SFT01_red_lg,active,Maaji,LARGE,7702781032982,LARGE,115000,COP Price
2167SFT01_red_xl,Size,2167SFT01_red_xl,active,Maaji,EXTRA LARGE,7702781032999,EXTRA LARGE,115000,COP Price
2169SBA01_red_sm,Size,2169SBA01_red_sm,active,Maaji,SMALL,7702781035792,SMALL,125000,COP Price
2169SBA01_red_md,Size,2169SBA01_red_md,active,Maaji,MEDIUM,7702781035808,MEDIUM,125000,COP Price
2169SBA01_red_lg,Size,2169SBA01_red_lg,active,Maaji,LARGE,7702781035815,LARGE,125000,COP Price
2169SBA01_red_xl,Size,2169SBA01_red_xl,active,Maaji,EXTRA LARGE,7702781035822,EXTRA LARGE,125000,COP Price
2170SSE01_red_sm,Size,2170SSE01_red_sm,active,Maaji,SMALL,7702781033118,SMALL,115000,COP Price
2170SSE01_red_md,Size,2170SSE01_red_md,active,Maaji,MEDIUM,7702781033125,MEDIUM,115000,COP Price
2170SSE01_red_lg,Size,2170SSE01_red_lg,active,Maaji,LARGE,7702781033132,LARGE,115000,COP Price
2170SSE01_red_xl,Size,2170SSE01_red_xl,active,Maaji,EXTRA LARGE,7702781033149,EXTRA LARGE,115000,COP Price
2171SFH01_brown_sm,Size,2171SFH01_brown_sm,active,Maaji,SMALL,7702781036492,SMALL,135000,COP Price
2171SFH01_brown_md,Size,2171SFH01_brown_md,active,Maaji,MEDIUM,7702781036508,MEDIUM,135000,COP Price
2171SFH01_brown_lg,Size,2171SFH01_brown_lg,active,Maaji,LARGE,7702781036515,LARGE,135000,COP Price
2171SFH01_brown_xl,Size,2171SFH01_brown_xl,active,Maaji,EXTRA LARGE,7702781036522,EXTRA LARGE,135000,COP Price
2173SFA01_blue_sm,Size,2173SFA01_blue_sm,active,Maaji,SMALL,7702781037444,SMALL,135000,COP Price
2173SFA01_blue_md,Size,2173SFA01_blue_md,active,Maaji,MEDIUM,7702781037451,MEDIUM,135000,COP Price
2173SFA01_blue_lg,Size,2173SFA01_blue_lg,active,Maaji,LARGE,7702781037468,LARGE,135000,COP Price
2173SFA01_blue_xl,Size,2173SFA01_blue_xl,active,Maaji,EXTRA LARGE,7702781037475,EXTRA LARGE,135000,COP Price
2174SLT01_blue_sm,Size,2174SLT01_blue_sm,active,Maaji,SMALL,7702781038922,SMALL,125000,COP Price
2174SLT01_blue_md,Size,2174SLT01_blue_md,active,Maaji,MEDIUM,7702781038939,MEDIUM,125000,COP Price
2174SLT01_blue_lg,Size,2174SLT01_blue_lg,active,Maaji,LARGE,7702781038946,LARGE,125000,COP Price
2174SLT01_blue_xl,Size,2174SLT01_blue_xl,active,Maaji,EXTRA LARGE,7702781038953,EXTRA LARGE,125000,COP Price
2175SFA01_white_sm,Size,2175SFA01_white_sm,active,Maaji,SMALL,7702781036393,SMALL,135000,COP Price
2175SFA01_white_md,Size,2175SFA01_white_md,active,Maaji,MEDIUM,7702781036409,MEDIUM,135000,COP Price
2175SFA01_white_lg,Size,2175SFA01_white_lg,active,Maaji,LARGE,7702781036416,LARGE,135000,COP Price
2175SFA01_white_xl,Size,2175SFA01_white_xl,active,Maaji,EXTRA LARGE,7702781036423,EXTRA LARGE,135000,COP Price
2183SCT01_orange_sm,Size,2183SCT01_orange_sm,active,Maaji,SMALL,7702781044640,SMALL,135000,COP Price
2183SCT01_orange_md,Size,2183SCT01_orange_md,active,Maaji,MEDIUM,7702781044657,MEDIUM,135000,COP Price
2183SCT01_orange_lg,Size,2183SCT01_orange_lg,active,Maaji,LARGE,7702781044664,LARGE,135000,COP Price
2183SCT01_orange_xl,Size,2183SCT01_orange_xl,active,Maaji,EXTRA LARGE,7702781044671,EXTRA LARGE,135000,COP Price
2184SBA01_orange_sm,Size,2184SBA01_orange_sm,active,Maaji,SMALL,7702781036447,SMALL,125000,COP Price
2184SBA01_orange_md,Size,2184SBA01_orange_md,active,Maaji,MEDIUM,7702781036454,MEDIUM,125000,COP Price
2184SBA01_orange_lg,Size,2184SBA01_orange_lg,active,Maaji,LARGE,7702781036461,LARGE,125000,COP Price
2184SBA01_orange_xl,Size,2184SBA01_orange_xl,active,Maaji,EXTRA LARGE,7702781036478,EXTRA LARGE,125000,COP Price
2186SSP01_orange_sm,Size,2186SSP01_orange_sm,active,Maaji,SMALL,7702781038298,SMALL,125000,COP Price
2186SSP01_orange_md,Size,2186SSP01_orange_md,active,Maaji,MEDIUM,7702781038304,MEDIUM,125000,COP Price
2186SSP01_orange_lg,Size,2186SSP01_orange_lg,active,Maaji,LARGE,7702781038311,LARGE,125000,COP Price
2186SSP01_orange_xl,Size,2186SSP01_orange_xl,active,Maaji,EXTRA LARGE,7702781038328,EXTRA LARGE,125000,COP Price
2187SSF01_orange_sm,Size,2187SSF01_orange_sm,active,Maaji,SMALL,7702781035846,SMALL,125000,COP Price
2187SSF01_orange_md,Size,2187SSF01_orange_md,active,Maaji,MEDIUM,7702781035853,MEDIUM,125000,COP Price
2187SSF01_orange_lg,Size,2187SSF01_orange_lg,active,Maaji,LARGE,7702781035860,LARGE,125000,COP Price
3008SCC02_brown_sm,Size,3008SCC02_brown_sm,active,Maaji,SMALL,7702781035297,SMALL,95000,COP Price
3008SCC02_brown_md,Size,3008SCC02_brown_md,active,Maaji,MEDIUM,7702781035303,MEDIUM,95000,COP Price
3008SCC02_brown_lg,Size,3008SCC02_brown_lg,active,Maaji,LARGE,7702781035310,LARGE,95000,COP Price
3011SHN01_pink_sm,Size,3011SHN01_pink_sm,active,Maaji,SMALL,7702781039271,SMALL,125000,COP Price
3011SHN01_pink_md,Size,3011SHN01_pink_md,active,Maaji,MEDIUM,7702781039288,MEDIUM,125000,COP Price
3011SHN01_pink_lg,Size,3011SHN01_pink_lg,active,Maaji,LARGE,7702781039295,LARGE,125000,COP Price
3011SHN01_pink_xl,Size,3011SHN01_pink_xl,active,Maaji,EXTRA LARGE,7702781039301,EXTRA LARGE,125000,COP Price
3012SFH05_blue_sm,Size,3012SFH05_blue_sm,active,Maaji,SMALL,7702781039929,SMALL,135000,COP Price
3012SFH05_blue_md,Size,3012SFH05_blue_md,active,Maaji,MEDIUM,7702781039936,MEDIUM,135000,COP Price
3012SFH05_blue_lg,Size,3012SFH05_blue_lg,active,Maaji,LARGE,7702781039943,LARGE,135000,COP Price
